experiences_offered,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,24-Hour Check-in,Air Conditioning,Breakfast,BuzzerWireless Intercom,Cable TV,Carbon Monoxide Detector,Cat(s),Dog(s),Doorman,Dryer,Elevator in Building,Essentials,FamilyKid Friendly,Fire Extinguisher,First Aid Kit,Free Parking on Premises,Free Parking on Street,Gym,Hair Dryer,Hangers,Heating,Hot Tub,Indoor Fireplace,Internet,Iron,Kitchen,Laptop Friendly Workspace,Lock on Bedroom Door,Other pet(s),Paid Parking Off Premises,Pets Allowed,Pets live on this property,Pool,Safety Card,Shampoo,Smoke Detector,Smoking Allowed,Suitable for Events,TV,Washer,Washer  Dryer,Wheelchair Accessible,Wireless Internet,latitude,longitude
none,within an hour,1,1,f,t,t,West Roxbury,t,Apartment,Private room,2,2,1,1,Real Bed,100,1000,3500,100,100,1,0,1,3,7,37,67,342,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,flexible,f,f,1,1.970908448,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42.285405345999685,-71.15538042
none,within an hour,1,1,f,t,f,West Roxbury,t,House,Entire home/apt,9,1.5,3,5,Real Bed,223,1000,3500,600,115,4,25,1,1125,18,43,73,343,14,96,10,10,10,10,9,10,f,f,strict,f,f,1,3.56,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42.289090236775294,-71.16785456
none,within an hour,1,1,f,t,t,West Roxbury,t,House,Private room,3,1.5,1,3,Real Bed,65,1000,3500,100,100,2,10,1,17,0,11,39,215,31,98,10,10,10,10,9,10,f,t,moderate,f,f,1,10.57,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,42.29419542694481,-71.13817106
none,within a few hours,1,1,f,t,t,West Roxbury,t,House,Private room,4,1.5,1,3,Real Bed,100,1000,3500,300,5,2,10,1,1125,11,22,52,52,1,100,10,10,10,10,10,10,f,f,flexible,f,f,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42.27190840248023,-71.14780587
none,within an hour,1,1,f,t,t,West Roxbury,t,House,Private room,1,1,1,1,Real Bed,79,1000,3500,100,100,1,0,1,7,0,28,58,58,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,t,flexible,f,f,1,1.970908448,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42.26960582795846,-71.16404357
none,within an hour,1,0.99,t,t,f,West Roxbury,t,House,Private room,5,3.5,1,2,Real Bed,55,1000,3500,100,100,1,20,1,31,28,55,72,347,19,95,9,10,10,10,9,10,f,f,strict,f,f,5,4.96,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,42.273911296029716,-71.16761654
none,within a day,0.73,0.91,f,t,t,West Roxbury,t,Apartment,Entire home/apt,5,1,2,2,Real Bed,125,800,3200,500,175,2,10,2,365,5,10,40,300,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,strict,f,f,10,1.970908448,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,42.29118076806377,-71.15316227
none,within an hour,1,0.99,t,t,f,West Roxbury,t,House,Private room,2,2.5,1,1,Real Bed,55,1000,3500,100,20,1,20,1,1125,25,53,70,345,11,93,9,9,10,10,9,9,f,f,flexible,f,f,5,4.78,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,42.27427278569533,-71.16860806
none,within an hour,1,1,f,t,f,West Roxbury,t,Apartment,Entire home/apt,2,1,2,2,Real Bed,120,1000,3500,100,100,1,0,1,1125,0,0,0,0,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,flexible,f,f,1,1.970908448,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42.263385659608225,-71.15365616
none,within an hour,1,1,f,t,f,West Roxbury,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,100,1000,3500,100,100,1,0,2,1125,16,16,16,16,60,95,10,9,10,10,9,10,f,t,strict,f,f,2,3.3,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,42.27795631554848,-71.16180762
none,within a few hours,1,0.91,f,t,t,West Roxbury,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,137,1000,3500,100,225,1,0,7,1125,0,7,37,312,1,100,10,10,10,10,10,8,f,f,strict,f,f,50,0.09,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,42.28009559,-71.16076254
none,within an hour,1,0.99,t,t,f,West Roxbury,t,House,Private room,2,2.5,1,1,Real Bed,65,1000,3500,100,20,1,20,1,1125,6,34,51,326,3,93,10,10,10,10,8,9,f,f,strict,f,f,5,1.53,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,42.27408555,-71.168792
none,within an hour,1,1,f,t,f,West Roxbury,t,Apartment,Private room,2,1,1,1,Real Bed,50,1000,3500,100,30,1,0,9,25,0,0,0,0,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,t,flexible,f,f,1,1.970908448,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,42.30166976,-71.16482634
none,within a few hours,1,0.38,t,t,f,West Roxbury,t,House,Private room,2,1,1,1,Real Bed,80,1000,3500,100,100,1,0,1,5,21,51,81,356,30,99,10,10,10,10,10,10,f,f,flexible,f,f,1,1.46,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,42.271745147344056,-71.16148454
none,within a few hours,1,1,f,t,t,West Roxbury,t,Apartment,Entire home/apt,6,2,3,3,Real Bed,245,1000,4450,300,75,6,45,2,1125,11,36,62,337,22,94,10,10,10,10,10,10,f,f,strict,f,f,1,1.42,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42.28641216060653,-71.15371574
none,within a few hours,1,0.92,f,t,f,West Roxbury,f,Apartment,Shared room,1,1,1,1,Real Bed,48,1000,3500,100,20,1,0,2,1125,30,60,90,365,7,66,8,7,9,8,9,7,f,f,strict,f,f,1,0.91,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,42.26569048905796,-71.15989519
none,within a day,1,0.95,t,t,t,West Roxbury,t,House,Private room,2,1,1,1,Real Bed,50,1000,3500,100,15,1,0,1,1125,6,20,44,44,15,96,10,10,10,10,9,10,f,f,flexible,f,f,3,1.55,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,42.27737752102145,-71.14357087
none,within an hour,1,0.99,t,t,f,West Roxbury,t,House,Private room,4,3.5,1,2,Real Bed,65,1000,3500,100,20,1,20,1,1125,15,43,60,335,11,91,9,9,9,9,9,9,f,f,strict,f,f,5,4.12,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,42.27426066859584,-71.16704389
none,within an hour,1,0.99,t,t,f,West Roxbury,t,House,Private room,3,3.5,1,2,Real Bed,65,1000,3500,100,20,1,20,1,1125,7,35,52,327,22,95,10,10,10,10,9,9,f,f,strict,f,f,5,6.06,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,42.27245669725701,-71.16863145
none,within an hour,1,1,f,t,f,West Roxbury,t,House,Private room,1,1.5,1,1,Real Bed,90,600,3500,100,100,1,0,1,1125,0,0,0,0,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,flexible,f,f,1,1.970908448,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,42.29402266959167,-71.15135766
none,within an hour,1,0.33,f,t,f,West Roxbury,t,Apartment,Private room,2,1,1,1,Real Bed,80,1000,3500,100,100,1,10,1,2,5,35,65,340,3,100,10,10,10,10,9,9,f,f,flexible,f,f,1,0.49,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,42.29198822641936,-71.14110861
none,within a day,1,1,f,t,f,West Roxbury,t,House,Private room,2,1,1,1,Real Bed,100,1000,3500,100,100,1,0,1,1125,29,59,89,364,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,flexible,f,f,1,1.970908448,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,42.270662026898755,-71.1687514
none,a few days or more,0,1,f,t,f,West Roxbury,f,Apartment,Private room,1,1,1,1,Real Bed,65,1000,3500,100,50,1,0,1,1125,28,58,88,363,1,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,moderate,f,f,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,42.29067315,-71.15114082
none,within a day,1,1,f,t,t,West Roxbury,t,House,Entire home/apt,8,1,2,2,Real Bed,349,1000,3500,100,100,1,0,2,1125,25,55,85,360,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,flexible,t,t,1,1.970908448,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42.299553215464385,-71.12913835
none,within an hour,1,1,f,t,f,West Roxbury,f,Apartment,Shared room,2,1,1,2,Real Bed,165,1000,3500,500,150,1,25,7,1125,23,53,83,358,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,strict,f,f,1,1.970908448,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,42.29084227903547,-71.15311176
none,within an hour,1,0.95,f,t,t,West Roxbury,f,House,Private room,2,1,1,1,Real Bed,95,700,3500,100,100,1,0,1,1125,29,59,89,364,1,100,10,10,10,10,10,8,f,f,flexible,f,f,2,0.19,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,42.273350470989314,-71.16418823
none,within a day,1,0.95,t,t,t,West Roxbury,t,House,Private room,2,1,1,1,Real Bed,60,500,3500,100,15,2,0,1,1125,5,19,43,44,19,100,10,10,10,10,10,10,f,f,flexible,f,f,3,1.82,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,42.27753724788013,-71.1434784
none,within a few hours,0.61,1,f,t,t,West Roxbury,t,House,Private room,2,2,1,1,Real Bed,45,1000,3500,100,100,1,0,1,1125,1,9,18,68,51,96,10,10,10,10,10,10,f,t,moderate,f,f,2,7.22,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,42.27307168640065,-71.14653442
none,within a few hours,1,1,f,t,f,West Roxbury,t,House,Private room,2,1,1,2,Real Bed,60,1000,3500,100,100,1,20,1,1125,20,50,80,80,1,100,10,10,10,10,10,10,f,t,flexible,f,f,1,0.57,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,42.27609545484709,-71.16250419
none,within a few hours,1,1,f,t,f,West Roxbury,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,90,1000,3500,200,50,1,0,2,1125,2,23,53,328,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,moderate,f,f,1,1.970908448,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42.301903757168496,-71.16733329
none,within an hour,1,1,f,t,t,West Roxbury,t,House,Private room,2,1.5,1,1,Real Bed,70,430,2000,100,20,1,20,2,1125,18,37,66,341,58,97,10,10,10,10,9,10,f,t,strict,f,f,1,3.69,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42.290185437863244,-71.15637538
none,within a few hours,1,0.5,f,t,t,West Roxbury,t,House,Entire home/apt,6,1.5,5,5,Real Bed,300,1000,3500,500,75,1,0,3,30,25,41,71,346,3,100,9,10,10,10,10,10,f,f,strict,f,f,1,1.41,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,42.280756536765175,-71.15321436
none,within a few hours,1,1,f,t,f,West Roxbury,t,House,Entire home/apt,6,1.5,3,4,Real Bed,250,1000,3500,200,80,1,0,3,1125,8,8,17,17,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,strict,f,f,1,1.970908448,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,42.29561418875152,-71.1460808
none,within a day,1,0.95,t,t,t,West Roxbury,t,House,Private room,4,1,1,2,Real Bed,100,1000,3500,100,20,1,0,1,1125,4,18,42,42,10,100,10,10,10,10,10,10,f,f,flexible,f,f,3,2.11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,42.27700841791601,-71.14533107
none,within an hour,1,1,f,t,f,West Roxbury,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,125,1000,3500,100,100,1,0,2,1125,7,7,25,25,22,96,10,10,10,10,10,9,f,t,strict,f,f,2,2.29,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,42.27782354851931,-71.16211726
none,within an hour,1,1,f,t,f,West Roxbury,t,House,Private room,2,1,1,1,Futon,75,500,3500,100,100,1,10,2,15,29,53,83,160,37,91,9,9,10,10,9,9,f,f,moderate,f,t,1,0.61,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,42.295118297185226,-71.14877024
none,within an hour,1,1,f,t,t,West Roxbury,t,House,Entire home/apt,3,1,2,2,Real Bed,100,600,3500,100,100,1,0,1,1125,0,0,0,0,3,93,10,10,10,10,10,10,f,f,moderate,f,f,1,0.23,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,42.290302483093974,-71.16061241
none,within a day,1,1,f,t,f,Hyde Park,t,House,Private room,2,1,1,1,Real Bed,60,1000,3500,100,10,1,25,1,1125,0,0,4,279,1,80,10,8,10,10,6,8,f,f,strict,f,f,2,0.06,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,42.26519711975765,-71.10988075
none,within an hour,1,1,f,t,f,Hyde Park,t,House,Private room,2,1.5,1,1,Real Bed,58,1000,3500,100,100,1,0,1,1125,20,50,80,355,12,87,9,9,9,9,8,8,f,f,moderate,f,f,1,4.29,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,42.267690740861525,-71.12566041
none,within an hour,1,1,f,t,t,Hyde Park,t,House,Private room,2,1,1,1,Real Bed,105,1000,3500,100,15,1,0,1,7,23,49,49,49,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,flexible,f,f,1,1.970908448,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,42.26288685137828,-71.12072645
none,within a few hours,1,0.96,t,t,t,Hyde Park,t,House,Private room,2,1.5,1,1,Real Bed,55,395,3500,100,5,2,10,1,10,11,22,47,318,71,95,10,10,10,10,9,9,f,f,moderate,t,t,1,1.92,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,42.24404517196913,-71.11786432
none,within an hour,1,1,f,t,t,Hyde Park,t,Apartment,Private room,2,1,1,2,Real Bed,40,1000,3500,200,100,1,20,1,1125,0,0,0,0,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,flexible,f,f,1,1.970908448,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,42.26371840162557,-71.12021697
none,within a day,0.6,0.5,f,t,t,Hyde Park,f,House,Private room,1,1,1,1,Real Bed,45,400,3500,100,40,2,0,1,1125,30,60,90,365,1,80,8,4,10,10,10,8,f,f,moderate,f,f,1,0.48,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,42.24468153,-71.12189327
none,within a few hours,0.8,1,f,t,t,Hyde Park,t,Apartment,Private room,2,1,1,1,Real Bed,47,1000,3500,100,10,1,0,1,1125,0,0,0,0,6,97,10,10,10,10,9,10,f,f,flexible,f,f,1,3.83,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,42.23615182173648,-71.12721618
none,within a few hours,1,0.95,t,t,t,Hyde Park,t,Loft,Entire home/apt,4,1,1,1,Real Bed,85,1000,3500,200,28,2,22,1,1125,8,16,46,46,27,97,10,10,10,10,9,10,f,f,moderate,f,f,1,4.43,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,42.246520316300725,-71.11623177
none,within an hour,1,1,f,t,t,Hyde Park,t,House,Entire home/apt,8,1.5,4,4,Real Bed,269,1000,3500,500,100,4,15,1,1125,0,0,0,0,4,100,10,10,10,10,10,10,f,f,strict,f,f,2,0.2,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,42.26137965403779,-71.11797686
none,within a day,0.67,1,f,t,f,Hyde Park,t,House,Private room,2,1,1,1,Real Bed,55,1000,3500,100,100,1,0,2,1125,0,2,32,32,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,flexible,f,f,1,1.970908448,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,42.255606103527874,-71.12127529
none,within an hour,1,1,f,t,t,Hyde Park,t,House,Private room,2,1,1,1,Pull-out Sofa,88,524,3500,100,100,1,0,1,5,29,59,89,364,8,98,10,10,10,10,10,10,f,t,flexible,f,f,1,4.71,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,42.26895526148693,-71.1038348
none,within a day,1,1,f,t,f,Hyde Park,t,House,Private room,2,1.5,1,1,Real Bed,65,400,3500,100,15,1,25,1,1125,0,4,34,309,1,100,10,10,10,10,10,10,f,f,strict,f,f,2,0.04,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,42.266532486158134,-71.10883175
none,within a few hours,0.78,0.82,f,t,t,Hyde Park,t,House,Shared room,1,1,1,1,Real Bed,31,200,750,100,100,1,0,7,1125,0,0,12,257,1,80,8,8,8,8,8,8,f,f,flexible,f,f,6,0.08,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,42.23594180770681,-71.13246486
none,within a few hours,0.78,0.82,f,t,t,Hyde Park,t,Apartment,Private room,1,1,1,1,Real Bed,45,232,850,100,100,1,0,7,1125,8,38,68,343,2,100,10,10,10,10,8,10,f,f,flexible,f,f,6,0.15,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,42.23688869235556,-71.13291248
none,within a few hours,1,0.33,f,t,t,Hyde Park,t,House,Private room,1,0.5,1,1,Real Bed,45,300,850,100,100,1,0,1,1125,0,6,36,311,1,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,flexible,f,f,2,0.22,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,42.259703862420096,-71.11936524
none,within an hour,1,0.92,f,t,f,Hyde Park,f,House,Private room,2,1,1,1,Real Bed,55,1000,3500,100,20,1,10,1,1125,23,53,83,358,1,60,6,4,10,10,10,6,f,f,flexible,f,f,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.26953657414521,-71.11881602
none,within an hour,1,1,f,t,f,Hyde Park,t,House,Private room,2,1,1,1,Real Bed,95,500,2000,100,100,0,0,2,1125,22,52,82,357,14,100,10,10,10,10,10,10,f,f,strict,f,f,1,5.25,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,42.24448148912343,-71.11683436
none,within a few hours,1,0.96,t,t,t,Hyde Park,f,Condominium,Private room,3,1.5,1,2,Real Bed,51,1000,3500,100,5,3,15,1,1125,5,9,9,131,63,99,10,10,10,10,9,10,f,f,strict,f,f,1,11.39,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,42.25893587523376,-71.11887043
none,within a day,1,1,f,t,f,Hyde Park,t,House,Private room,1,1,1,1,Real Bed,50,1000,3500,100,100,1,0,1,1125,0,0,0,67,0,91.91666667,9.431571325,9.2580412,9.646292948,9.646548609,9.414042707,9.168234443,f,f,flexible,f,f,1,1.970908448,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,42.267733834386085,-71.13046552
none,within an hour,1,1,f,t,t,Hyde Park,t,Apartment,Entire home/apt,5,1,3,3,Real Bed,250,1750,7000,200,75,1,0,3,1125,0,0,0,129,10,96,9,9,10,9,9,9,f,f,moderate,f,f,1,0.63,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,42.26224662885471,-71.1138658
none,within a few hours,1,0.33,f,t,t,Hyde Park,t,House,Entire home/apt,6,1.5,3,3,Real Bed,170,1000,3500,100,100,1,0,2,1125,0,0,0,0,5,87,9,9,10,10,9,9,f,f,flexible,f,f,2,0.47,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,42.25933936767198,-71.11780849
none,a few days or more,0.36,0.71,f,t,f,Hyde Park,t,House,Private room,1,1.5,1,1,Real Bed,50,300,1050,500,100,1,0,1,14,28,58,88,88,12,89,9,9,10,10,8,9,f,f,strict,f,f,2,0.72,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,42.266928193358225,-71.10242031
none,within an hour,1,1,t,t,t,Hyde Park,f,Bed & Breakfast,Private room,2,1,1,1,Real Bed,80,1000,3500,100,100,1,0,1,1125,3,18,39,312,29,99,10,10,10,10,10,10,f,f,flexible,f,f,1,2.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,42.24200541355004,-71.12377771
